id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
17835,tt0090163,0.210297,0,0,Threads,Karen Meagher|Reece Dinsdale|David Brierly|Rita May|Jane Hazlegrove,,Mick Jackson,,nuclear holocaust|disaster,"Documentary style account of a nuclear holocaust and its effect on the working class city of Sheffield, England; and the eventual long run effects of nuclear war on civilization.",112,Drama|Science Fiction,,9/23/84,13,6.3,1984,0,0
83223,tt0086176,0.198438,0,0,Rats - Notte di terrore,Ottaviano Dell'Acqua|Geretta Geretta|Massimo Vanni|Gianni Franco|Fausto Lombardi,,Bruno Mattei|Claudio Fragasso,Mutants of a nuclear disaster,post-apocalyptic|survivor|rat,"One hundred years after a nuclear war has devastated the planet, society has been reborn into two factions; the underground society and the scavangers above in the wastelands. A group of scavangers on bikes come across a town infested with flesh eating rats, and soon the gore is spilling everywhere.",97,Horror|Science Fiction,Beatrice Film,8/3/84,11,4.4,1984,0,0
23730,tt0087015,0.197425,1250000,3412497,C.H.U.D.,John Heard|Daniel Stern|Christopher Curry|Kim Greist|Laure Mattos,,Douglas Cheek,They're not staying down there anymore!,bum|sewer,"A rash of bizarre murders in New York City seems to point to a group of grotesquely deformed vagrants living in the sewers. A courageous policeman, a photo journalist and his girlfriend, and a nutty bum, who seems to know a lot about the creatures, band together to try and determine what the creatures are and how to stop them.",88,Horror|Science Fiction,New World Pictures,8/31/84,22,4.5,1984,2623802.54899269,7162974.66162392
18498,tt0089200,0.177006,1000000,35000000,Ghoulies,Peter Liapis|Lisa Pelikan|Jack Nance|Mariska Hargitay|Michael Des Barres,,Luca Bercovici,They'll get you in the end.,witch|demon|warlock,"A young man and his girlfriend move into the man's old mansion home, where he becomes possessed by a need to control ancient demons.",81,Comedy|Horror|Fantasy,Empire Pictures,11/8/84,22,3.6,1984,2099042.03919415,73466471.3717953
13681,tt0087921,0.212188,0,0,Places in the Heart,Sally Field|Lindsay Crouse|John Malkovich|Danny Glover|Ed Harris,,Robert Benton,,war veteran|kidnapper|family farm|cotton farmer,"In 1930s Southern US, a widow and her family try to run their cotton farm with the help of a disparate group of friends.",111,Drama|Family,TriStar Pictures|Delphi II Productions,6/1/84,13,5.7,1984,0,0
11221,tt0086955,0.174241,18000000,19265302,Best Defense,Dudley Moore|Eddie Murphy|Kate Capshaw|George Dzundza|Helen Shaver,,Willard Huyck,"Unfortunately, they're both on our side.",middle east|armor|kgb|test|error,"Wylie is a lazy engineer. Landry is a Sergeant specialising in Armour. They have never met but their lives become entangled when Landry must take the tank Wylie designed into combat. Wylie is waiting for his employer to go out of business when he meets another engineer who gives him a disk with the plans for a system that will save his employer. The other engineer is dead moments later leaving Wylie with the disk and credit for the design. Suddenly Wylie is no longer a hack, but the saviour of his company and finds his life is no longer the same.",94,Action|Comedy,Paramount Pictures|Cinema Group Ventures,7/20/84,10,3.8,1984,37782756.7054947,40438678.7957711
10179,tt0087451,0.202992,9000000,0,The Ice Pirates,Robert Urich|Mary Crosby|Michael D. Roberts|Anjelica Huston|John Matuszak,,Stewart Raffill,A totally SPACED adventure! ...You have to be there to see it.,rebel|space war|water|sci-fi comedy,"The time is the distant future, where by far the most precious commodity in the galaxy is water. The last surviving water planet was somehow removed to the unreachable centre of the galaxy at the end of the galactic trade wars. The galaxy is ruled by an evil emperor (John Carradine) presiding over a trade oligarchy that controls all mining and sale of ice from asteroids and comets.",91,Action|Science Fiction|Comedy,JF Productions|Metro-Goldwyn-Mayer (MGM),3/16/84,22,5,1984,18891378.3527473,0
28148,tt0087805,0.127192,0,0,Ninja III: The Domination,Sho Kosugi|Lucinda Dickey|Jordan Bennett|David Chung|Dale Ishimoto,,Sam Firstenberg,"He's the ultimate killer, she's the perfect weapon.",revenge|ninjas|possessed,A female aerobic instructor is possessed by an evil spirit of a fallen ninja when coming to his aid. The spirit seeks revenge on those who killed him and uses the female instructor's body to carry out his mission. The only way the spirit will leave aerobic instructor's body is with the help of another ninja.,92,Horror|Action,Golan-Globus|Cannon Films,9/14/84,10,4.8,1984,0,0
17667,tt0086946,0.118258,0,0,Beat Street,Guy Davis|Jon Chardiet|Rae Dawn Chong|Leon W. Grant|Saundra Santiago,,Stan Lathan,Takin' The Beat To The Streets!,disc jockey|rap|hip-hop|rhyme battle|subway,"An aspiring DJ, from the South Bronx, and his best friend, a promoter, try to get into show business by exposing people to hip-hop music and culture.",105,Music|Family|Drama,Orion Pictures,6/8/84,11,6.5,1984,0,0
19596,tt0087197,0.109048,0,0,Electric Dreams,Lenny Von Dohlen|Virginia Madsen|Maxwell Caulfield|Bud Cort|Don Fellows,,Steve Barron,A boy... a girl... and a computer,architect|cello|computer,"Miles buys himself a state-of-the-art computer that starts expressing thoughts and emotions after a having champagne spilled down on him. Things start getting out of hand when both Miles and Edgar, how the computer calls himself, fall in love with Madeline, an attractive neighbour.",95,Comedy,Virgin,7/20/84,11,5.6,1984,0,0
111,tt0086250,3.178818,25000000,65884703,Scarface,Al Pacino|Steven Bauer|Michelle Pfeiffer|Mary Elizabeth Mastrantonio|Robert Loggia,,Brian De Palma,The world is yours...,miami|corruption|capitalism|cuba|prohibition,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",170,Action|Crime|Drama|Thriller,Universal Pictures,12/8/83,1741,7.8,1983,54732799.9439536,144242170.746632
36670,tt0086006,1.774018,36000000,160000000,Never Say Never Again,Sean Connery|Kim Basinger|Klaus Maria Brandauer|Barbara Carrera|Max von Sydow,http://www.mgm.com/view/movie/1345/Never-Say-Never-Again/,Irvin Kershner,Sean Connery is James Bond 007,video game|spy|bahamas|british|stealing,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",134,Adventure|Action|Thriller,PSO International|TaliaFilm II Productions|Woodcote,10/7/83,183,5.8,1983,78815231.9192932,350289919.641303
850,tt0085334,1.494805,0,19294144,A Christmas Story,Melinda Dillon|Darren McGavin|Peter Billingsley|Jean Shepherd|Ian Petrella,,Bob Clark,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",holiday|nostalgia|young boy|bb gun|essay,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",94,Comedy|Family,Metro-Goldwyn-Mayer (MGM)|Christmas Tree Films,11/18/83,186,7.1,1983,0,42240900.9456733
9531,tt0086393,1.263139,39000000,75800000,Superman III,Christopher Reeve|Richard Pryor|Jackie Cooper|Marc McClure|Annette O'Toole,,Richard Lester,If the world's most powerful computer can control even Superman...no one on earth is safe.,saving the world|dc comics|super computer|identity crisis|loss of powers,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",125,Comedy|Action|Adventure|Fantasy|Science Fiction,Warner Bros.|Dovemead Films|Cantharus Productions,6/17/83,239,4.7,1983,85383167.9125676,165949849.430067
860,tt0086567,1.106471,12000000,79567667,WarGames,Matthew Broderick|Dabney Coleman|Ally Sheedy|John Wood|Barry Corbin,http://www.mgm.com/title_title.do?title_star=WARGAMES,John Badham,"Is it a game, or is it real?",video game|artificial intelligence|fbi|cold war|hacker,"High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.",114,Thriller|Science Fiction,United Artists|Sherwood Productions,6/3/83,257,6.8,1983,26271743.9730977,174198447.996724
11153,tt0085995,1.0684,15000000,61399552,National Lampoon's Vacation,Chevy Chase|Beverly D'Angelo|Imogene Coca|Randy Quaid|Anthony Michael Hall,,Harold Ramis,Every summer Chevy Chase takes his family on a little trip. This year he went too far.,usa|relatives|family vacation|family holiday|duringcreditsstinger,"The Griswold family are on a quest. A quest to a Walley World theme park for a family vacation, but things aren't going to go exactly as planned, especially when Clark Griswold is losing all thought towards a mysterious blonde in a red Ferrari.",98,Comedy|Adventure|Romance,Warner Bros.,7/28/83,201,6.9,1983,32839679.9663721,134422775.850575
4543,tt0085959,0.941118,0,0,The Meaning of Life,Terry Gilliam|Graham Chapman|John Cleese|Eric Idle|Terry Jones,,Terry Jones|Terry Gilliam,"It took God six days to create the earth, and Monty Python just 90 minutes to screw it up.",sense of life|comedian|sketch|monty python|aftercreditsstinger,"Monty Python's The Meaning of Life is a 1983 musical comedy film by the Monty Python comedy team. Unlike the two previous films they had made, which had more or less each told single, coherent stories, The Meaning of Life returns to the sketch comedy format of the troupe's original television series, loosely structured as a series of comic skits about the various stages of life.",107,Comedy,Universal Pictures|Celandine Films|The Monty Python Partnership,3/31/83,293,6.9,1983,0,0
18835,tt0086143,0.772972,0,0,Private School,Phoebe Cates|Betsy Russell|Matthew Modine|Michael Zorek|Fran Ryan,,Noel Black,You won't believe what goes on and what comes off in... Private School,sex|nudity|underwear|cult|bikini,"Private-school student Christine loves Jim. But her classmate, Jordan, is also vying for Jim's attention and trying to end his relationship with Christine. Meanwhile, Jim's friend Bubba embarks on a series of sexual escapades, including dressing up as a woman to access the girls' locker room. Despite Jim and Christine's efforts to spend some time alone, various shenanigans and schemes interfere.",89,Comedy|Romance,Universal Pictures|Unity Productions,7/29/83,12,4.5,1983,0,0
10650,tt0086383,0.771263,22000000,67642693,Sudden Impact,Clint Eastwood|Sondra Locke|Pat Hingle|Bradford Dillman|Paul Drake,,Clint Eastwood,Dirty Harry is at it again,heart|chase|revitalization|dirty harry,"When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.",117,Action|Crime|Thriller,Warner Bros.,12/8/83,78,6.6,1983,48164863.9506791,148090959.34557
9549,tt0086197,0.675752999999999,27000000,21500000,The Right Stuff,Fred Ward|Dennis Quaid|Ed Harris|Scott Glenn|Sam Shepard,,Philip Kaufman,How the future began.,cold war|pilot|space travel|politics|historical figure,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra.",193,Drama|History,Warner Bros.|The Ladd Company,10/21/83,120,7.2,1983,59111423.9394698,47070207.9518001
1058,tt0085276,0.65591,0,19910002,Breathless,Richard Gere|Val̩rie Kaprisky|Art Metrano|John P. Ryan|William Tepper,,Jim McBride,He's the last man on earth any woman needs - but every woman wants...,mexico|eroticism|quickie|suspicion of murder|motel,"Jesse has to get out of Las Vegas quickly, and steals a car to drive to L.A. On the way he shoots a police man. When he makes it to L.A. he stays with Monica, a girl he has only known for a few days. As the film progresses, the police get closer to him, and the crimes escalate.",100,Action|Drama|Romance|Thriller,Orion Pictures|Breathless Associates|Miko Productions,5/13/83,32,5.8,1983,0,43589206.2539886
